,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
44,Market penetration,822,Contract,,Swaziland,0.13%,0.14%,0.15%,0.17%,0.18%,0.20%,0.22%,0.22%,0.25%,0.25%,0.25%,0.25%,0.25%,0.27%,0.29%,0.32%,0.31%,0.32%,0.33%,0.34%,0.35%,0.37%,0.38%,0.38%,0.41%,0.44%,0.48%,0.51%,0.55%,0.60%,0.64%,0.69%,0.74%,0.80%,0.86%,0.92%,0.99%,1.07%,1.15%,1.23%,1.33%,1.43%,1.53%,1.65%,1.78%,1.91%,2.05%,2.21%,2.38%,2.56%,2.75%,2.96%,3.19%,3.43%,3.69%,3.62%,3.70%,4.00%,4.31%,4.17%,4.34%,4.26%,4.44%,4.81%,4.51%,4.46%,4.66%,4.95%,5.12%,5.24%,5.34%,5.45%,5.56%,5.65%,5.74%,5.84%,5.93%,6.02%,6.11%,6.19%,6.28%,6.36%,6.45%,6.53%
44,Market penetration,822,Contract,455,MTN,0.13%,0.14%,0.15%,0.17%,0.18%,0.20%,0.22%,0.22%,0.25%,0.25%,0.25%,0.25%,0.25%,0.27%,0.29%,0.32%,0.31%,0.32%,0.33%,0.34%,0.35%,0.37%,0.38%,0.38%,0.41%,0.44%,0.48%,0.51%,0.55%,0.60%,0.64%,0.69%,0.74%,0.80%,0.86%,0.92%,0.99%,1.07%,1.15%,1.23%,1.33%,1.43%,1.53%,1.65%,1.78%,1.91%,2.05%,2.21%,2.38%,2.56%,2.75%,2.96%,3.19%,3.43%,3.69%,3.62%,3.70%,4.00%,4.31%,4.17%,4.34%,4.26%,4.44%,4.81%,4.51%,4.46%,4.66%,4.95%,5.12%,5.24%,5.34%,5.45%,5.56%,5.65%,5.74%,5.84%,5.93%,6.02%,6.11%,6.19%,6.28%,6.36%,6.45%,6.53%
44,Market penetration,796,2G,,Swaziland,2.08%,2.29%,2.53%,2.79%,3.08%,3.40%,3.72%,4.40%,5.09%,5.45%,5.81%,6.04%,6.26%,6.71%,7.16%,8.06%,7.78%,8.31%,10.57%,12.19%,13.16%,15.29%,17.33%,19.16%,20.09%,21.11%,22.72%,23.79%,25.29%,28.20%,31.24%,33.21%,34.64%,39.61%,43.24%,44.60%,46.81%,47.38%,51.25%,54.25%,55.71%,55.65%,56.68%,60.36%,56.14%,59.22%,58.33%,62.42%,63.53%,62.42%,62.48%,62.98%,63.10%,63.24%,64.19%,60.08%,59.30%,62.53%,65.99%,61.76%,62.42%,59.29%,60.14%,63.84%,57.32%,54.65%,55.72%,58.02%,58.49%,58.17%,57.52%,56.85%,56.19%,55.36%,54.47%,53.60%,52.73%,51.81%,50.89%,49.97%,49.05%,48.10%,47.15%,46.19%
44,Market penetration,796,2G,455,MTN,2.08%,2.29%,2.53%,2.79%,3.08%,3.40%,3.72%,4.40%,5.09%,5.45%,5.81%,6.04%,6.26%,6.71%,7.16%,8.06%,7.78%,8.31%,10.57%,12.19%,13.16%,15.29%,17.33%,19.16%,20.09%,21.11%,22.72%,23.79%,25.29%,28.20%,31.24%,33.21%,34.64%,39.61%,43.24%,44.60%,46.81%,47.38%,51.25%,54.25%,55.71%,55.65%,56.68%,60.36%,56.14%,59.22%,58.33%,62.42%,63.53%,62.42%,62.48%,62.98%,63.10%,63.24%,64.19%,60.08%,59.30%,62.53%,65.99%,61.76%,62.42%,59.29%,60.14%,63.84%,57.32%,54.65%,55.72%,58.02%,58.49%,58.17%,57.52%,56.85%,56.19%,55.36%,54.47%,53.60%,52.73%,51.81%,50.89%,49.97%,49.05%,48.10%,47.15%,46.19%
44,Market penetration,755,3G,,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34%,0.70%,1.07%,1.49%,1.96%,2.48%,3.04%,3.69%,4.29%,5.00%,5.86%,6.88%,7.80%,8.92%,10.02%,11.34%,12.96%,14.30%,15.82%,17.62%,19.56%,21.46%,23.31%,25.13%,26.94%,28.74%,30.51%,32.24%,33.97%,35.67%,37.35%,39.01%,40.66%,42.30%,43.91%,45.51%,47.10%
44,Market penetration,755,3G,455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34%,0.70%,1.07%,1.49%,1.96%,2.48%,3.04%,3.69%,4.29%,5.00%,5.86%,6.88%,7.80%,8.92%,10.02%,11.34%,12.96%,14.30%,15.82%,17.62%,19.56%,21.46%,23.31%,25.13%,26.94%,28.74%,30.51%,32.24%,33.97%,35.67%,37.35%,39.01%,40.66%,42.30%,43.91%,45.51%,47.10%
44,Market penetration,1292,Mobile broadband capable,,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34%,0.70%,1.07%,1.49%,1.96%,2.48%,3.04%,3.69%,4.29%,5.00%,5.86%,6.88%,7.80%,8.92%,10.02%,11.34%,12.96%,14.30%,15.82%,17.62%,19.56%,21.46%,23.31%,25.13%,26.94%,28.74%,30.51%,32.24%,33.97%,35.67%,37.35%,39.01%,40.66%,42.30%,43.91%,45.51%,47.10%
44,Market penetration,1292,Mobile broadband capable,455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34%,0.70%,1.07%,1.49%,1.96%,2.48%,3.04%,3.69%,4.29%,5.00%,5.86%,6.88%,7.80%,8.92%,10.02%,11.34%,12.96%,14.30%,15.82%,17.62%,19.56%,21.46%,23.31%,25.13%,26.94%,28.74%,30.51%,32.24%,33.97%,35.67%,37.35%,39.01%,40.66%,42.30%,43.91%,45.51%,47.10%
44,Market penetration,1120,GSM (Family),,Swaziland,2.08%,2.29%,2.53%,2.79%,3.08%,3.40%,3.72%,4.40%,5.09%,5.45%,5.81%,6.04%,6.26%,6.71%,7.16%,8.06%,7.78%,8.31%,10.57%,12.19%,13.16%,15.29%,17.33%,19.16%,20.09%,21.11%,22.72%,23.79%,25.29%,28.20%,31.24%,33.21%,34.64%,39.61%,43.24%,44.60%,46.81%,47.38%,51.25%,54.25%,55.71%,55.65%,56.68%,60.36%,56.14%,59.22%,58.33%,62.76%,64.23%,63.49%,63.97%,64.94%,65.57%,66.29%,67.87%,64.37%,64.29%,68.39%,72.87%,69.56%,71.34%,69.31%,71.48%,76.80%,71.63%,70.47%,73.34%,77.58%,79.95%,81.48%,82.65%,83.80%,84.94%,85.87%,86.72%,87.56%,88.40%,89.16%,89.90%,90.63%,91.34%,92.01%,92.66%,93.29%
44,Market penetration,1120,GSM (Family),455,MTN,2.08%,2.29%,2.53%,2.79%,3.08%,3.40%,3.72%,4.40%,5.09%,5.45%,5.81%,6.04%,6.26%,6.71%,7.16%,8.06%,7.78%,8.31%,10.57%,12.19%,13.16%,15.29%,17.33%,19.16%,20.09%,21.11%,22.72%,23.79%,25.29%,28.20%,31.24%,33.21%,34.64%,39.61%,43.24%,44.60%,46.81%,47.38%,51.25%,54.25%,55.71%,55.65%,56.68%,60.36%,56.14%,59.22%,58.33%,62.76%,64.23%,63.49%,63.97%,64.94%,65.57%,66.29%,67.87%,64.37%,64.29%,68.39%,72.87%,69.56%,71.34%,69.31%,71.48%,76.80%,71.63%,70.47%,73.34%,77.58%,79.95%,81.48%,82.65%,83.80%,84.94%,85.87%,86.72%,87.56%,88.40%,89.16%,89.90%,90.63%,91.34%,92.01%,92.66%,93.29%
44,Market penetration,603,GSM,,Swaziland,2.08%,2.29%,2.53%,2.79%,3.08%,3.40%,3.72%,4.40%,5.09%,5.45%,5.81%,6.04%,6.26%,6.71%,7.16%,8.06%,7.78%,8.31%,10.57%,12.19%,13.16%,15.29%,17.33%,19.16%,20.09%,21.11%,22.72%,23.79%,25.29%,28.20%,31.24%,33.21%,34.64%,39.61%,43.24%,44.60%,46.81%,47.38%,51.25%,54.25%,55.71%,55.65%,56.68%,60.36%,56.14%,59.22%,58.33%,62.42%,63.53%,62.42%,62.48%,62.98%,63.10%,63.24%,64.19%,60.08%,59.30%,62.53%,65.99%,61.76%,62.42%,59.29%,60.14%,63.84%,57.32%,54.65%,55.72%,58.02%,58.49%,58.17%,57.52%,56.85%,56.19%,55.36%,54.47%,53.60%,52.73%,51.81%,50.89%,49.97%,49.05%,48.10%,47.15%,46.19%
44,Market penetration,603,GSM,455,MTN,2.08%,2.29%,2.53%,2.79%,3.08%,3.40%,3.72%,4.40%,5.09%,5.45%,5.81%,6.04%,6.26%,6.71%,7.16%,8.06%,7.78%,8.31%,10.57%,12.19%,13.16%,15.29%,17.33%,19.16%,20.09%,21.11%,22.72%,23.79%,25.29%,28.20%,31.24%,33.21%,34.64%,39.61%,43.24%,44.60%,46.81%,47.38%,51.25%,54.25%,55.71%,55.65%,56.68%,60.36%,56.14%,59.22%,58.33%,62.42%,63.53%,62.42%,62.48%,62.98%,63.10%,63.24%,64.19%,60.08%,59.30%,62.53%,65.99%,61.76%,62.42%,59.29%,60.14%,63.84%,57.32%,54.65%,55.72%,58.02%,58.49%,58.17%,57.52%,56.85%,56.19%,55.36%,54.47%,53.60%,52.73%,51.81%,50.89%,49.97%,49.05%,48.10%,47.15%,46.19%
44,Market penetration,951,WCDMA (Family),,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34%,0.70%,1.07%,1.49%,1.96%,2.48%,3.04%,3.69%,4.29%,5.00%,5.86%,6.88%,7.80%,8.92%,10.02%,11.34%,12.96%,14.30%,15.82%,17.62%,19.56%,21.46%,23.31%,25.13%,26.94%,28.74%,30.51%,32.24%,33.97%,35.67%,37.35%,39.01%,40.66%,42.30%,43.91%,45.51%,47.10%
44,Market penetration,951,WCDMA (Family),455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34%,0.70%,1.07%,1.49%,1.96%,2.48%,3.04%,3.69%,4.29%,5.00%,5.86%,6.88%,7.80%,8.92%,10.02%,11.34%,12.96%,14.30%,15.82%,17.62%,19.56%,21.46%,23.31%,25.13%,26.94%,28.74%,30.51%,32.24%,33.97%,35.67%,37.35%,39.01%,40.66%,42.30%,43.91%,45.51%,47.10%
44,Market penetration,929,WCDMA HSPA,,Swaziland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34%,0.70%,1.07%,1.49%,1.96%,2.48%,3.04%,3.69%,4.29%,5.00%,5.86%,6.88%,7.80%,8.92%,10.02%,11.34%,12.96%,14.30%,15.82%,17.62%,19.56%,21.46%,23.31%,25.13%,26.94%,28.74%,30.51%,32.24%,33.97%,35.67%,37.35%,39.01%,40.66%,42.30%,43.91%,45.51%,47.10%
44,Market penetration,929,WCDMA HSPA,455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34%,0.70%,1.07%,1.49%,1.96%,2.48%,3.04%,3.69%,4.29%,5.00%,5.86%,6.88%,7.80%,8.92%,10.02%,11.34%,12.96%,14.30%,15.82%,17.62%,19.56%,21.46%,23.31%,25.13%,26.94%,28.74%,30.51%,32.24%,33.97%,35.67%,37.35%,39.01%,40.66%,42.30%,43.91%,45.51%,47.10%
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
155,Herfindahl-Hirschman Index,0,,,Swaziland,"10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000","10,000"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Gross additions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,Gross additions,0,Total,455,MTN,,"2,339","2,587","2,861","3,164","3,500","3,500","7,500","7,500","4,000","4,000","2,500","2,500","5,000","5,000","10,000","-3,000","6,000","25,000","18,000","11,000","23,888","23,112","21,000","11,000","12,000","19,000","13,000","18,000","34,000","36,000","24,000","18,000","59,000","44,000","18,000","28,000","9,000","48,000","38,000","20,000","2,000","15,000","47,000","-48,000","40,000","-8,000","57,000","21,000","-6,000","9,000","15,000","11,000","12,000","23,000","-41,000","2,000","55,000","60,000","-39,000","26,000","-23,000","31,000","72,000","-64,000","-12,000","40,365","58,635","34,316","23,571","18,631","18,482","18,428","15,739","14,675","14,658","14,584","13,693","13,424","13,299","13,054","12,591","12,272","12,083"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,0,Total,455,MTN,,"91,027,172","91,027,172","91,027,172","91,027,172","127,228,500","127,228,500","127,228,500","127,228,500","128,190,355","128,190,355","128,190,355","128,190,355","164,941,592","164,941,592","164,941,592","164,941,592","169,047,185","169,047,185","169,047,185","169,047,185","195,160,965","195,160,965","195,160,965","195,160,965","199,428,275","199,428,275","199,428,275","199,428,275","170,252,865","170,252,865","170,252,865","170,252,865","162,211,927","162,211,927","162,211,927","162,211,927","157,803,217","157,803,217","157,803,217","157,803,217",,,,"103,734,000","109,854,000","108,630,000","117,351,000","96,924,000","96,186,000",,,"100,491,000","101,967,000","153,360,000","145,980,000","251,217,000","268,212,000","139,200,000","133,350,000","129,015,000","125,772,000","149,526,000","161,190,000","142,443,000","140,607,000",,,,,,,,,,,,,,,,,,
58,Minutes of use,818,Inbound,455,MTN,,"12,198,797","12,198,797","12,198,797","12,198,797","8,062,605","8,062,605","8,062,605","8,062,605","5,175,112","5,175,112","5,175,112","5,175,112","17,069,107","17,069,107","17,069,107","17,069,107","23,635,432","23,635,432","23,635,432","23,635,432","30,945,647","30,945,647","30,945,647","30,945,647","33,180,560","33,180,560","33,180,560","33,180,560","33,409,770","33,409,770","33,409,770","33,409,770","38,303,252","38,303,252","38,303,252","38,303,252","39,279,507","39,279,507","39,279,507","39,279,507",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Minutes of use,819,Outbound,455,MTN,,"78,828,375","78,828,375","78,828,375","78,828,375","119,165,895","119,165,895","119,165,895","119,165,895","123,015,242","123,015,242","123,015,242","123,015,242","147,872,485","147,872,485","147,872,485","147,872,485","145,411,752","145,411,752","145,411,752","145,411,752","164,215,317","164,215,317","164,215,317","164,215,317","166,247,715","166,247,715","166,247,715","166,247,715","136,843,095","136,843,095","136,843,095","136,843,095","123,908,675","123,908,675","123,908,675","123,908,675","118,523,710","118,523,710","118,523,710","118,523,710",,,,"103,734,000","109,854,000","108,630,000","117,351,000","96,924,000","96,186,000",,,"100,491,000","101,967,000","153,360,000","145,980,000","251,217,000","268,212,000","139,200,000","133,350,000","129,015,000","125,772,000","149,526,000","161,190,000","142,443,000","140,607,000",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",0,Total,,Swaziland,,"1,244","1,125","1,017",919,"1,162","1,060",893,771,724,678,652,628,753,705,625,647,619,486,421,389,385,339,305,290,282,261,248,232,177,159,149,143,118,108,104,99,95,87,82,79,,,,51,51,51,51,41,41,,,41,41,60,60,103,103,50,50,47,47,54,54,51,51,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",0,Total,455,MTN,,"1,244","1,125","1,017",919,"1,162","1,060",893,771,724,678,652,628,753,705,625,647,619,486,421,389,385,339,305,290,282,261,248,232,177,159,149,143,118,108,104,99,95,87,82,79,,,,51,51,51,51,41,41,,,41,41,60,60,103,103,50,50,47,47,54,54,51,51,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",818,Inbound,455,MTN,,151,151,123,123,67,67,49,49,27,27,25,25,66,73,65,67,87,68,59,54,61,54,48,46,47,43,41,39,35,31,29,28,28,25,25,23,24,22,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",819,Outbound,455,MTN,,"1,077",974,796,796,993,993,836,722,650,650,603,603,675,631,560,579,532,417,361,334,324,285,256,244,234,217,206,193,142,128,120,114,90,82,79,75,71,65,61,59,,,,51,51,51,51,41,41,,,41,41,60,60,103,103,50,50,47,47,54,54,51,51,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Data traffic (GB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Data traffic (GB),0,Total,455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"115,559","115,559",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"Data traffic, per connection (MB)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"Data traffic, per connection (MB)",0,Total,455,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.00,76.00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"ARPU, by subscriber",0,,,Swaziland,$ 52.67,$ 23.85,$ 21.66,$ 19.68,$ 17.88,$ 22.45,$ 20.51,$ 18.07,$ 15.66,$ 15.80,$ 14.74,$ 14.11,$ 13.86,$ 16.58,$ 15.55,$ 14.25,$ 13.71,$ 14.59,$ 12.59,$ 10.61,$ 9.61,$ 11.95,$ 10.75,$ 11.66,$ 11.03,$ 10.73,$ 10.24,$ 9.57,$ 9.26,$ 8.74,$ 8.34,$ 7.91,$ 7.90,$ 7.44,$ 6.84,$ 6.45,$ 6.29,$ 6.88,$ 6.57,$ 6.25,$ 6.03,$ 16.15,$ 17.80,$ 18.25,$ 8.80,$ 9.15,$ 9.03,$ 9.84,$ 8.29,$ 8.15,$ 8.74,$ 9.30,$ 9.05,$ 8.63,$ 9.44,$ 9.21,$ 9.22,$ 9.69,$ 10.06,$ 9.89,$ 9.22,$ 8.74,$ 9.75,$ 10.10,$ 8.04,$ 8.05,$ 8.07,$ 8.38,$ 8.52,$ 8.50,$ 8.54,$ 8.58,$ 8.64,$ 8.70,$ 8.77,$ 8.85,$ 8.94,$ 9.02,$ 9.11,$ 9.21,$ 9.31,$ 9.42,$ 9.53,$ 9.65
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",0,Total,,Swaziland,$ 51.46,$ 44.00,$ 44.00,$ 44.00,$ 44.00,$ 28.00,$ 28.00,$ 28.00,$ 28.00,$ 21.00,$ 21.00,$ 21.00,$ 21.00,$ 31.00,$ 31.00,$ 31.00,$ 31.00,$ 29.00,$ 29.00,$ 29.00,$ 29.00,$ 23.00,$ 23.00,$ 23.00,$ 21.00,$ 22.00,$ 22.00,$ 20.00,$ 18.00,$ 18.00,$ 18.00,$ 18.00,$ 16.00,$ 15.00,$ 15.00,$ 14.00,$ 11.00,$ 11.00,$ 12.00,$ 13.00,$ 13.00,$ 11.00,$ 12.00,$ 12.00,$ 6.44,$ 6.41,$ 6.49,$ 6.64,$ 5.57,$ 5.60,$ 5.95,$ 6.29,$ 6.15,$ 5.87,$ 6.41,$ 6.70,$ 6.73,$ 6.68,$ 6.55,$ 6.82,$ 6.29,$ 6.26,$ 6.90,$ 6.76,$ 5.87,$ 6.07,$ 5.90,$ 5.92,$ 5.94,$ 5.96,$ 5.99,$ 6.02,$ 6.06,$ 6.09,$ 6.14,$ 6.18,$ 6.23,$ 6.28,$ 6.33,$ 6.39,$ 6.45,$ 6.51,$ 6.58,$ 6.65
10,"ARPU, by connection",0,Total,455,MTN,$ 51.46,$ 44.00,$ 44.00,$ 44.00,$ 44.00,$ 28.00,$ 28.00,$ 28.00,$ 28.00,$ 21.00,$ 21.00,$ 21.00,$ 21.00,$ 31.00,$ 31.00,$ 31.00,$ 31.00,$ 29.00,$ 29.00,$ 29.00,$ 29.00,$ 23.00,$ 23.00,$ 23.00,$ 21.00,$ 22.00,$ 22.00,$ 20.00,$ 18.00,$ 18.00,$ 18.00,$ 18.00,$ 16.00,$ 15.00,$ 15.00,$ 14.00,$ 11.00,$ 11.00,$ 12.00,$ 13.00,$ 13.00,$ 11.00,$ 12.00,$ 12.00,$ 6.44,$ 6.41,$ 6.49,$ 6.64,$ 5.57,$ 5.60,$ 5.95,$ 6.29,$ 6.15,$ 5.87,$ 6.41,$ 6.70,$ 6.73,$ 6.68,$ 6.55,$ 6.82,$ 6.29,$ 6.26,$ 6.90,$ 6.76,$ 5.87,$ 6.07,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",827,Voice,,Swaziland,,,,,,,,,,,,,,$ 12.15,$ 13.24,$ 11.73,$ 12.15,$ 11.94,$ 9.37,$ 8.11,$ 7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",827,Voice,455,MTN,,,,,,,,,,,,,,$ 12.15,$ 13.24,$ 11.73,$ 12.15,$ 11.94,$ 9.37,$ 8.11,$ 7.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",1518,Voice traffic,455,MTN,,,,,,,,,,,,,,$ 7.80,$ 8.50,$ 7.53,$ 7.80,$ 9.29,$ 7.29,$ 6.31,$ 5.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",1248,Line rental,455,MTN,,,,,,,,,,,,,,$ 3.25,$ 3.54,$ 3.14,$ 3.25,$ 1.03,$ 0.81,$ 0.70,$ 0.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",263,Roaming,455,MTN,,,,,,,,,,,,,,$ 0.46,$ 0.50,$ 0.44,$ 0.46,$ 0.47,$ 0.37,$ 0.32,$ 0.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",69,Messaging,455,MTN,,,,,,,,,,,,,,$ 0.68,$ 0.74,$ 0.66,$ 0.68,$ 1.02,$ 0.80,$ 0.69,$ 0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Effective price per minute,0,,,Swaziland,,,,,$ 0.04,$ 0.04,$ 0.03,$ 0.03,$ 0.03,$ 0.03,$ 0.03,$ 0.03,$ 0.03,$ 0.03,$ 0.04,$ 0.04,$ 0.05,$ 0.05,$ 0.05,$ 0.05,$ 0.06,$ 0.07,$ 0.07,$ 0.07,$ 0.07,$ 0.07,$ 0.08,$ 0.08,$ 0.08,$ 0.09,$ 0.09,$ 0.10,$ 0.11,$ 0.12,$ 0.12,$ 0.13,$ 0.13,$ 0.13,$ 0.12,$ 0.13,$ 0.14,$ 0.01,$ 0.00,$ 0.00,$ 0.00,$ 0.00,$ 0.01,$ 0.13,$ 0.13,$ 0.13,,,,,,$ 0.12,$ 0.10,$ 0.08,$ 0.08,$ 0.09,$ 0.11,$ 0.13,$ 0.13,$ 0.13,$ 0.13,$ 0.12,,,,,,,,,,,,,,,,,,
