,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
37,"Minutes of use, per connection",0,Total,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,21,21,21,,,,,,,,,22,19,17,15,11,13,15,15,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",0,Total,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,80,85,89,,,,,,,,,40,40,40,40,68,54,62,63,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",0,Total,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,16,15,14,,,,,,,,,38,33,29,26,22,29,25,21,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",0,Total,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,77,73,66,,,,,,,,,79,76,73,69,73,72,69,68,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",0,Total,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,36,36,,,,,,,,,56,53,51,49,49,48,47,45,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",99,Prepaid,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,20,20,,,,,,,,,15,15,15,15,14,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",818,Inbound,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",818,Inbound,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",818,Inbound,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,4,4,4,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",818,Inbound,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,3,3,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",818,Inbound,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,1,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",819,Outbound,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,13,13,13,33,33,33,33,13,13,13,13,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",819,Outbound,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,15,15,33,33,33,33,36,36,36,36,56,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",819,Outbound,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,15,15,15,36,36,36,36,22,22,22,22,18,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",819,Outbound,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,40,40,49,49,49,49,46,46,46,46,41,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,
37,"Minutes of use, per connection",819,Outbound,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,65,65,65,60,60,54,53,60,60,67,67,66,66,66,66,64,64,61,61,52,52,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Data traffic (GB),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,Data traffic (GB),0,Total,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,666,410","1,666,410",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"Data traffic, per connection (MB)",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,"Data traffic, per connection (MB)",0,Total,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,421.00,421.00,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,0,Total,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"815,929","644,674","594,734","500,168","16,700,000","16,700,000","16,700,000","16,700,000","13,525,000","13,525,000","13,525,000","13,525,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,0,Total,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"779,691","625,034","406,116","312,999","1,925,000","1,925,000","1,925,000","1,925,000","1,150,000","1,150,000","1,150,000","1,150,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,0,Total,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"855,482","791,998","666,841","628,931","800,000","800,000","800,000","800,000","400,000","400,000","400,000","400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,0,Total,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,970,314","1,603,519","1,544,447","1,592,093","51,200,000","51,200,000","51,200,000","51,200,000","52,650,000","52,650,000","52,650,000","52,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,0,Total,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,282,193","1,175,478","1,051,161","1,103,098","51,200,000","51,200,000","51,200,000","51,200,000","52,650,000","52,650,000","52,650,000","52,650,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,1488,Domestic,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"14,150,000","14,150,000","14,150,000","14,150,000","12,600,000","12,600,000","12,600,000","12,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,1488,Domestic,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,700,000","1,700,000","1,700,000","1,700,000","975,000","975,000","975,000","975,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,1488,Domestic,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"750,000","750,000","750,000","750,000","575,000","575,000","575,000","575,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,1488,Domestic,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"9,050,000","9,050,000","9,050,000","9,050,000","21,100,000","21,100,000","21,100,000","21,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,1488,Domestic,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,550,000","21,550,000","21,550,000","21,550,000","41,175,000","41,175,000","41,175,000","41,175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,1489,International,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,550,000","2,550,000","2,550,000","2,550,000","925,000","925,000","925,000","925,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,1489,International,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"225,000","225,000","225,000","225,000","175,000","175,000","175,000","175,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,1489,International,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,000","50,000","50,000","50,000","50,000","50,000","50,000","50,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,1489,International,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"29,650,000","29,650,000","29,650,000","29,650,000","11,475,000","11,475,000","11,475,000","11,475,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,SMS messages,1489,International,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,150,000","1,150,000","1,150,000","1,150,000","1,125,000","1,125,000","1,125,000","1,125,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"SMS messages, per connection",0,,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,7,7,7,7,6,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"SMS messages, per connection",0,,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,8,8,8,8,5,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"SMS messages, per connection",0,,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,10,9,8,7,7,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"SMS messages, per connection",0,,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,"SMS messages, per connection",0,,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,12,12,12,12,9,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,"ARPU, by subscriber",0,,,Benin,$ 5.52,$ 6.73,$ 7.87,$ 8.34,$ 8.42,$ 8.38,$ 8.31,$ 8.27,$ 8.24,$ 8.17,$ 8.10,$ 8.07,$ 8.07,$ 8.09,$ 8.16,$ 8.41,$ 8.89,$ 9.30,$ 9.69,$ 10.02,$ 9.92,$ 10.20,$ 10.43,$ 10.58,$ 13.87,$ 12.81,$ 11.43,$ 10.35,$ 10.75,$ 9.24,$ 8.29,$ 7.43,$ 10.44,$ 9.44,$ 8.54,$ 7.84,$ 8.39,$ 7.85,$ 7.22,$ 6.77,$ 7.29,$ 7.09,$ 6.87,$ 6.63,$ 7.36,$ 7.12,$ 6.93,$ 6.89,$ 6.09,$ 5.94,$ 6.15,$ 5.84,$ 6.28,$ 6.47,$ 7.41,$ 7.27,$ 6.96,$ 6.81,$ 6.89,$ 6.71,$ 6.58,$ 6.49,$ 7.46,$ 7.68,$ 8.46,$ 8.51,$ 8.70,$ 8.87,$ 8.90,$ 8.82,$ 8.67,$ 8.52,$ 8.39,$ 8.27,$ 8.16,$ 8.05,$ 7.95,$ 7.84,$ 7.75,$ 7.65,$ 7.56,$ 7.47,$ 7.39,$ 7.31
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",0,Total,,Benin,$ 5.51,$ 7.03,$ 7.96,$ 8.30,$ 8.31,$ 8.26,$ 8.17,$ 8.10,$ 8.04,$ 7.94,$ 7.83,$ 7.76,$ 7.72,$ 7.70,$ 7.75,$ 7.92,$ 8.36,$ 8.73,$ 9.08,$ 9.38,$ 9.28,$ 9.50,$ 9.66,$ 9.75,$ 13.07,$ 14.30,$ 13.58,$ 15.61,$ 11.64,$ 11.21,$ 8.38,$ 8.79,$ 8.73,$ 8.97,$ 8.81,$ 8.36,$ 8.18,$ 7.73,$ 7.63,$ 7.63,$ 5.49,$ 5.20,$ 5.20,$ 5.28,$ 4.42,$ 4.44,$ 4.53,$ 4.68,$ 4.70,$ 4.84,$ 5.11,$ 5.26,$ 5.03,$ 4.93,$ 4.83,$ 5.16,$ 4.35,$ 4.31,$ 4.37,$ 4.43,$ 4.29,$ 4.30,$ 4.45,$ 4.60,$ 4.67,$ 4.65,$ 4.77,$ 4.80,$ 4.79,$ 4.76,$ 4.72,$ 4.68,$ 4.65,$ 4.62,$ 4.59,$ 4.56,$ 4.53,$ 4.50,$ 4.46,$ 4.43,$ 4.40,$ 4.37,$ 4.33,$ 4.30
10,"ARPU, by connection",0,Total,691,Benin Telecoms,$ 5.51,$ 6.14,$ 6.62,$ 6.86,$ 6.90,$ 6.82,$ 6.68,$ 6.55,$ 6.42,$ 6.25,$ 6.09,$ 5.97,$ 5.88,$ 5.81,$ 5.79,$ 5.89,$ 6.11,$ 6.35,$ 6.58,$ 6.75,$ 6.73,$ 6.83,$ 6.87,$ 6.84,$ 8.04,$ 16.48,$ 15.69,$ 17.49,$ 13.49,$ 12.64,$ 10.07,$ 10.07,$ 7.49,$ 5.91,$ 5.83,$ 5.73,$ 5.06,$ 5.06,$ 5.06,$ 5.06,$ 4.03,$ 4.03,$ 4.03,$ 4.03,$ 1.62,$ 1.59,$ 1.62,$ 1.73,$ 1.64,$ 1.66,$ 1.66,$ 1.93,$ 1.64,$ 1.64,$ 1.64,$ 1.89,$ 1.72,$ 1.62,$ 1.64,$ 1.69,$ 1.73,$ 1.72,$ 1.72,$ 1.71,$ 1.71,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",0,Total,446,MTN,,$ 13.30,$ 14.34,$ 14.87,$ 14.96,$ 14.79,$ 14.48,$ 14.20,$ 13.91,$ 13.55,$ 13.21,$ 12.94,$ 12.74,$ 12.59,$ 12.54,$ 12.77,$ 12.93,$ 12.93,$ 12.93,$ 12.93,$ 12.15,$ 12.15,$ 12.15,$ 12.15,$ 18.00,$ 18.00,$ 17.00,$ 21.00,$ 15.00,$ 15.00,$ 11.00,$ 12.00,$ 15.00,$ 16.00,$ 17.00,$ 15.00,$ 13.00,$ 12.00,$ 12.00,$ 12.00,$ 10.00,$ 9.00,$ 9.00,$ 9.00,$ 7.02,$ 6.95,$ 7.15,$ 7.40,$ 6.88,$ 6.83,$ 7.04,$ 6.92,$ 6.59,$ 6.50,$ 6.34,$ 7.18,$ 6.49,$ 6.23,$ 6.36,$ 6.54,$ 6.05,$ 5.93,$ 6.19,$ 6.07,$ 6.23,$ 6.04,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",0,Total,481,Moov (Maroc Telecom),,,$ 8.70,$ 9.02,$ 9.07,$ 8.97,$ 8.79,$ 8.61,$ 8.44,$ 8.22,$ 8.01,$ 7.85,$ 7.73,$ 7.64,$ 7.61,$ 7.75,$ 8.04,$ 8.34,$ 8.64,$ 8.88,$ 8.85,$ 8.97,$ 9.03,$ 9.00,$ 10.57,$ 10.42,$ 9.92,$ 9.92,$ 7.64,$ 7.15,$ 5.70,$ 5.70,$ 5.11,$ 5.05,$ 4.97,$ 4.97,$ 5.80,$ 5.80,$ 5.80,$ 5.80,$ 4.44,$ 4.44,$ 4.44,$ 4.44,$ 4.74,$ 4.74,$ 4.74,$ 4.74,$ 4.64,$ 4.64,$ 4.64,$ 4.64,$ 4.42,$ 4.42,$ 4.42,$ 4.42,$ 3.93,$ 3.71,$ 3.76,$ 3.87,$ 3.85,$ 3.90,$ 3.99,$ 4.38,$ 4.37,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",0,Total,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,$ 6.24,$ 6.47,$ 6.71,$ 6.96,$ 7.15,$ 7.13,$ 7.22,$ 7.27,$ 7.24,$ 8.51,$ 8.39,$ 7.98,$ 7.98,$ 9.51,$ 8.91,$ 7.10,$ 7.10,$ 5.25,$ 5.18,$ 5.11,$ 5.11,$ 8.03,$ 8.03,$ 8.03,$ 8.03,$ 1.93,$ 1.93,$ 1.93,$ 1.93,$ 1.14,$ 1.12,$ 1.15,$ 1.22,$ 1.16,$ 1.35,$ 1.35,$ 1.57,$ 1.34,$ 1.34,$ 1.34,$ 1.34,$ 0.63,$ 0.60,$ 0.60,$ 0.62,$ 0.64,$ 0.63,$ 0.63,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",0,Total,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$ 3.07,$ 7.30,$ 4.14,$ 4.07,$ 3.62,$ 3.62,$ 3.62,$ 3.62,$ 2.64,$ 2.64,$ 2.64,$ 2.64,$ 2.12,$ 2.12,$ 2.12,$ 2.12,$ 2.46,$ 2.46,$ 2.46,$ 2.46,$ 3.14,$ 3.14,$ 3.14,$ 3.14,$ 1.59,$ 1.53,$ 1.55,$ 1.59,$ 1.63,$ 1.62,$ 1.61,$ 1.61,$ 1.61,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",99,Prepaid,446,MTN,,,,,,,,,,,,,,,,,$ 12.30,$ 12.30,$ 12.30,$ 12.30,$ 11.70,$ 11.70,$ 11.70,$ 11.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",99,Prepaid,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$ 8.03,$ 8.03,$ 8.03,$ 8.03,$ 1.93,$ 1.93,$ 1.93,$ 1.93,,,,,,,,,$ 1.34,$ 1.34,$ 1.34,$ 1.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,"ARPU, by connection",822,Contract,446,MTN,,,,,,,,,,,,,,,,,$ 83.70,$ 83.70,$ 83.70,$ 83.70,$ 73.10,$ 73.10,$ 73.10,$ 73.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,Effective price per minute,0,,,Benin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$ 0.12,,,,,,,,,,,,$ 0.09,$ 0.09,$ 0.09,$ 0.09,$ 0.08,,,,,,,,,,,,,,,,,,,,,,,,
57,Effective price per minute,0,,43,Bell Benin Communications  (Closed Q4 2015),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$ 0.09,,,,,,,,,,,,$ 0.07,$ 0.08,$ 0.07,$ 0.06,$ 0.05,,,,,,,,,,,,,,,,,,,,,,,,
57,Effective price per minute,0,,446,MTN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$ 0.12,$ 0.13,$ 0.13,$ 0.14,$ 0.14,$ 0.14,$ 0.14,$ 0.14,$ 0.14,$ 0.13,$ 0.12,$ 0.11,$ 0.11,$ 0.11,$ 0.11,$ 0.11,$ 0.11,,,,,,,,,,,,,,,,,,,,,,,,
57,Effective price per minute,0,,691,Benin Telecoms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$ 0.05,,,,,,,,,,,,$ 0.04,$ 0.04,$ 0.03,$ 0.03,$ 0.03,,,,,,,,,,,,,,,,,,,,,,,,
57,Effective price per minute,0,,1795,Glo Mobile (Globacom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$ 0.17,,,,,,,,,,,,$ 0.10,$ 0.10,$ 0.09,$ 0.08,$ 0.06,,,,,,,,,,,,,,,,,,,,,,,,
57,Effective price per minute,0,,481,Moov (Maroc Telecom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,$ 0.15,,,,,,,,,,,,$ 0.10,$ 0.10,$ 0.10,$ 0.10,$ 0.09,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,Revenue,0,Total,,Benin,"$ 180,594","$ 309,513","$ 694,389","$ 1,321,699","$ 2,153,083","$ 3,073,874","$ 3,960,705","$ 4,838,588","$ 5,705,277","$ 6,525,729","$ 7,324,247","$ 8,148,694","$ 9,001,291","$ 9,848,519","$ 10,747,704","$ 12,300,444","$ 13,426,078","$ 13,906,262","$ 14,509,181","$ 15,223,798","$ 15,460,266","$ 16,521,025","$ 17,876,043","$ 19,317,115","$ 26,823,870","$ 26,823,870","$ 26,823,870","$ 26,823,870","$ 31,639,604","$ 31,639,604","$ 31,639,604","$ 31,639,604","$ 50,871,952","$ 51,920,717","$ 51,920,717","$ 51,920,717","$ 64,184,798","$ 64,184,798","$ 64,184,798","$ 64,184,798","$ 72,642,705","$ 72,642,705","$ 72,642,705","$ 72,642,705","$ 80,580,862","$ 80,580,862","$ 80,580,862","$ 80,580,862","$ 73,043,858","$ 73,043,858","$ 77,449,252","$ 77,449,252","$ 84,236,984","$ 84,236,984","$ 93,815,380","$ 93,815,380","$ 95,261,161","$ 95,261,161","$ 96,462,632","$ 96,462,632","$ 98,077,498","$ 98,671,073","$ 115,092,183","$ 120,659,717","$ 126,991,399","$ 129,146,394","$ 137,039,272","$ 141,664,744","$ 144,468,417","$ 146,841,266","$ 148,695,097","$ 151,322,408","$ 152,484,391","$ 154,130,730","$ 155,465,661","$ 157,646,213","$ 158,099,046","$ 159,272,291","$ 160,164,104","$ 161,903,308","$ 161,751,546","$ 162,537,442","$ 163,057,726","$ 164,371,277"
18,Revenue,0,Total,691,Benin Telecoms,"$ 180,594","$ 260,244","$ 445,711","$ 734,230","$ 1,173,890","$ 1,679,208","$ 2,135,029","$ 2,556,249","$ 2,942,291","$ 3,277,207","$ 3,576,623","$ 3,865,812","$ 4,150,026","$ 4,414,082","$ 4,675,992","$ 5,138,983","$ 5,141,820","$ 4,757,393","$ 4,427,636","$ 4,089,294","$ 3,646,672","$ 3,299,620","$ 2,986,565","$ 2,680,153","$ 2,407,005","$ 2,407,005","$ 2,407,005","$ 2,407,005","$ 4,287,115","$ 4,287,115","$ 4,287,115","$ 4,287,115","$ 3,568,503","$ 3,568,503","$ 3,568,503","$ 3,568,503","$ 2,245,447","$ 2,245,447","$ 2,245,447","$ 2,245,447","$ 1,425,161","$ 1,425,161","$ 1,425,161","$ 1,425,161","$ 646,234","$ 646,234","$ 646,234","$ 646,234","$ 492,430","$ 492,430","$ 492,430","$ 492,430","$ 473,905","$ 473,905","$ 473,905","$ 473,905","$ 348,966","$ 348,966","$ 348,966","$ 348,966","$ 353,355","$ 318,487","$ 297,106","$ 298,208","$ 318,746",,,,,,,,,,,,,,,,,,,
