,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GSMA Intelligence,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,Metric,id,Attribute,id,"Market, Operator",Q1 2000,Q2 2000,Q3 2000,Q4 2000,Q1 2001,Q2 2001,Q3 2001,Q4 2001,Q1 2002,Q2 2002,Q3 2002,Q4 2002,Q1 2003,Q2 2003,Q3 2003,Q4 2003,Q1 2004,Q2 2004,Q3 2004,Q4 2004,Q1 2005,Q2 2005,Q3 2005,Q4 2005,Q1 2006,Q2 2006,Q3 2006,Q4 2006,Q1 2007,Q2 2007,Q3 2007,Q4 2007,Q1 2008,Q2 2008,Q3 2008,Q4 2008,Q1 2009,Q2 2009,Q3 2009,Q4 2009,Q1 2010,Q2 2010,Q3 2010,Q4 2010,Q1 2011,Q2 2011,Q3 2011,Q4 2011,Q1 2012,Q2 2012,Q3 2012,Q4 2012,Q1 2013,Q2 2013,Q3 2013,Q4 2013,Q1 2014,Q2 2014,Q3 2014,Q4 2014,Q1 2015,Q2 2015,Q3 2015,Q4 2015,Q1 2016,Q2 2016,Q3 2016,Q4 2016,Q1 2017,Q2 2017,Q3 2017,Q4 2017,Q1 2018,Q2 2018,Q3 2018,Q4 2018,Q1 2019,Q2 2019,Q3 2019,Q4 2019,Q1 2020,Q2 2020,Q3 2020,Q4 2020
61,"Growth rate, excluding cellular M2M, annual",822,Contract,279,Tigo (Millicom),,,,,23.04%,12.54%,13.67%,8.39%,4.06%,2.15%,-0.32%,0.20%,0.71%,1.54%,3.56%,3.53%,3.50%,3.47%,3.44%,20.38%,23.03%,25.43%,37.75%,28.96%,26.04%,70.67%,72.86%,58.38%,58.29%,14.47%,2.73%,3.38%,14.08%,28.14%,45.66%,53.90%,50.05%,51.63%,44.61%,58.07%,53.48%,41.04%,33.15%,14.04%,8.68%,8.28%,8.23%,8.64%,8.57%,8.63%,16.46%,23.91%,28.95%,25.54%,16.27%,14.66%,19.02%,26.30%,40.47%,55.58%,57.38%,62.81%,54.82%,41.94%,34.80%,11.12%,7.73%,6.31%,7.87%,23.39%,24.36%,24.40%,24.75%,24.84%,24.74%,24.51%,24.27%,24.05%,23.84%,23.63%,23.41%,23.28%,23.07%,22.83%
61,"Growth rate, excluding cellular M2M, annual",822,Contract,762,TriTel  (Closed Q1 2003),,,,,46.63%,17.95%,7.71%,6.30%,4.72%,3.45%,2.11%,0.81%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",822,Contract,591,Zantel (Millicom),,,,,,,,27.78%,93.75%,145.67%,188.04%,221.74%,148.11%,119.88%,106.37%,101.16%,69.47%,51.40%,39.63%,30.83%,23.94%,18.34%,13.59%,9.44%,5.70%,36.25%,64.93%,86.71%,96.42%,67.93%,44.90%,58.42%,59.19%,48.42%,46.92%,23.42%,22.12%,20.96%,19.90%,18.96%,19.84%,20.31%,16.23%,14.63%,11.51%,9.01%,10.89%,10.60%,10.33%,10.07%,9.82%,9.59%,9.36%,9.15%,8.94%,8.75%,7.72%,10.10%,18.54%,18.54%,22.61%,13.23%,0.75%,-12.58%,-19.70%,-21.73%,-23.49%,-15.52%,-8.57%,5.68%,22.07%,37.18%,43.38%,43.15%,40.48%,38.48%,37.64%,36.81%,36.02%,35.31%,34.69%,34.25%,33.70%,33.13%
61,"Growth rate, excluding cellular M2M, annual",822,Contract,553,Vodacom,,,,,,,,380.21%,45.67%,71.65%,80.32%,25.65%,9.52%,-17.80%,-34.60%,-22.05%,-3.42%,-2.00%,-0.54%,-0.28%,0.00%,20.00%,20.00%,40.00%,40.00%,83.33%,100.00%,85.71%,100.00%,45.45%,8.33%,15.38%,14.29%,12.50%,38.46%,26.67%,25.67%,16.63%,23.39%,28.44%,28.29%,35.36%,34.52%,23.30%,20.25%,16.33%,21.85%,35.13%,34.53%,18.40%,15.39%,15.06%,22.22%,44.55%,52.76%,54.56%,55.52%,58.54%,62.17%,63.32%,66.19%,56.13%,51.17%,45.42%,36.09%,33.70%,29.26%,30.53%,35.98%,41.03%,40.35%,37.61%,36.51%,35.63%,34.80%,33.88%,32.91%,32.02%,31.17%,30.34%,29.55%,28.90%,28.19%,27.49%
61,"Growth rate, excluding cellular M2M, annual",822,Contract,93,Airtel (Bharti Airtel),,,,,,,,,,,,396.30%,192.56%,121.05%,89.53%,78.54%,82.35%,92.02%,99.75%,100.10%,94.51%,87.97%,81.57%,76.14%,124.11%,94.02%,102.98%,77.88%,20.00%,40.00%,16.67%,33.33%,50.00%,42.86%,57.14%,37.50%,22.22%,40.00%,0.00%,3.07%,3.22%,-18.79%,23.89%,22.63%,27.75%,34.95%,19.93%,21.73%,17.70%,13.59%,26.50%,48.10%,75.67%,108.65%,117.49%,118.45%,117.21%,105.99%,92.83%,74.43%,61.55%,59.69%,55.92%,52.56%,42.14%,34.23%,29.79%,31.41%,36.49%,35.22%,31.65%,28.46%,28.25%,28.00%,27.63%,27.07%,26.39%,25.77%,25.16%,24.58%,24.02%,23.56%,23.05%,22.54%
61,"Growth rate, excluding cellular M2M, annual",822,Contract,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1040.00%,252.99%,125.81%,73.78%,45.61%,37.89%,31.87%,21.43%,11.96%,6.23%,0.92%,0.66%,0.99%,1.41%,1.90%,2.22%,2.38%,2.45%,2.43%,11.11%,11.13%,10.66%,13.53%,15.94%,22.62%,79.37%,271.92%,264.69%,267.16%,167.98%,32.06%,25.83%,20.92%,16.98%,17.62%,21.55%,26.51%,29.40%,28.58%,25.56%,23.14%,22.00%,21.10%,20.27%,19.37%,18.48%,17.67%,16.92%,16.18%,15.46%,14.83%,14.17%,13.53%
61,"Growth rate, excluding cellular M2M, annual",822,Contract,1421,BOL Mobile (Benson Informatics)  (Closed Q2 2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.82%,-1.52%,-17.11%,-27.06%,4.35%,16.92%,14.29%,-6.45%,-13.89%,-46.05%,-33.33%,-24.14%,-30.65%,-17.07%,-27.08%,-31.82%,-44.19%,-50.00%,-60.00%,-60.00%,-58.33%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",822,Contract,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.45%,108.10%,-42.70%,-57.49%,-67.63%,-76.51%,-43.53%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",822,Contract,5929,Halotel (Viettel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.06%,105.01%,80.10%,72.82%,64.08%,55.48%,46.14%,37.76%,31.70%,27.63%,24.34%,21.48%,18.89%,16.58%,14.61%,12.74%,10.92%
61,"Growth rate, excluding cellular M2M, annual",798,1G,,Tanzania,,,,,-1.93%,-21.62%,-38.02%,-40.50%,-43.10%,-45.81%,-48.62%,-51.54%,-54.55%,-57.64%,-60.79%,-64.01%,-67.24%,-70.50%,-73.74%,-76.92%,-80.04%,-83.01%,-85.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",798,1G,279,Tigo (Millicom),,,,,-1.93%,-21.62%,-38.02%,-40.50%,-43.10%,-45.81%,-48.62%,-51.54%,-54.55%,-57.64%,-60.79%,-64.01%,-67.24%,-70.50%,-73.74%,-76.92%,-80.04%,-83.01%,-85.86%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",796,2G,,Tanzania,,,,,1326.81%,1476.12%,1609.34%,253.68%,206.48%,166.33%,142.94%,116.51%,93.65%,77.09%,66.96%,58.50%,58.60%,69.01%,78.11%,80.16%,78.00%,71.20%,69.17%,68.91%,69.61%,72.62%,72.98%,64.47%,59.55%,50.79%,45.13%,47.52%,48.88%,48.51%,49.80%,48.71%,44.03%,40.74%,36.00%,34.37%,27.44%,30.91%,18.58%,9.01%,6.16%,2.36%,11.36%,17.67%,19.81%,15.93%,11.03%,9.73%,8.32%,-0.07%,-2.79%,-6.56%,-6.14%,0.61%,7.43%,11.54%,14.80%,16.15%,13.23%,11.72%,3.68%,-5.26%,-7.77%,-9.12%,-4.48%,1.93%,0.75%,-1.50%,-2.39%,-3.38%,-4.39%,-5.34%,-6.21%,-7.05%,-7.84%,-8.51%,-9.02%,-9.33%,-9.56%,-9.80%
61,"Growth rate, excluding cellular M2M, annual",796,2G,762,TriTel  (Closed Q1 2003),,,,,88.21%,60.65%,43.42%,31.39%,22.29%,14.97%,8.76%,3.24%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",796,2G,279,Tigo (Millicom),,,,,,,,393.32%,194.39%,126.95%,89.01%,67.01%,50.30%,37.04%,29.32%,28.61%,35.67%,50.17%,66.74%,86.39%,79.75%,68.80%,64.89%,57.92%,56.11%,112.01%,116.92%,60.06%,57.20%,13.84%,12.52%,56.62%,81.35%,98.66%,110.14%,92.75%,83.65%,81.16%,67.52%,73.20%,52.69%,42.54%,31.01%,12.54%,14.06%,11.37%,13.34%,19.24%,15.02%,10.76%,9.35%,7.65%,6.79%,2.26%,-4.88%,-5.48%,-1.52%,5.05%,18.25%,32.64%,34.30%,39.78%,32.11%,19.68%,12.37%,-12.52%,-16.37%,-18.44%,-17.69%,-2.57%,-2.29%,-2.92%,-3.26%,-3.76%,-4.28%,-4.70%,-4.96%,-5.16%,-5.31%,-5.43%,-5.51%,-5.52%,-5.54%,-5.58%
61,"Growth rate, excluding cellular M2M, annual",796,2G,553,Vodacom,,,,,,,,238.13%,178.43%,125.18%,97.04%,96.31%,95.82%,85.00%,76.92%,62.64%,52.87%,65.47%,75.88%,75.71%,75.58%,68.70%,68.70%,72.69%,74.10%,65.87%,61.46%,59.40%,53.86%,50.17%,40.19%,31.19%,28.46%,28.07%,32.42%,34.02%,32.90%,29.75%,25.00%,26.41%,26.13%,33.06%,7.95%,-1.39%,-4.02%,-7.31%,18.84%,32.08%,31.13%,14.30%,1.80%,-5.41%,-7.14%,1.23%,6.09%,3.82%,1.88%,2.91%,5.46%,6.87%,9.95%,3.15%,0.32%,-3.62%,-10.98%,-13.32%,-16.69%,-15.32%,-10.43%,-5.46%,-5.58%,-7.63%,-8.22%,-8.58%,-8.83%,-9.12%,-9.44%,-9.74%,-10.04%,-10.36%,-10.70%,-11.04%,-11.43%,-11.86%
61,"Growth rate, excluding cellular M2M, annual",796,2G,591,Zantel (Millicom),,,,,,,,62.24%,149.79%,216.63%,269.22%,311.78%,220.52%,184.83%,165.83%,154.02%,94.86%,61.44%,39.97%,25.00%,21.49%,18.37%,15.58%,13.07%,83.51%,149.63%,211.81%,267.66%,155.09%,109.76%,85.96%,87.79%,125.78%,115.99%,82.16%,48.24%,1.66%,-13.46%,4.77%,26.83%,34.23%,91.83%,33.13%,18.81%,-13.33%,-35.96%,-21.98%,-17.38%,8.96%,87.10%,101.82%,124.22%,127.47%,-19.16%,-33.27%,-47.04%,-49.26%,-18.72%,-4.04%,-8.34%,-1.99%,-5.77%,-12.75%,-22.34%,-27.45%,-28.14%,-29.43%,-20.69%,-14.51%,-2.13%,10.48%,20.16%,20.86%,16.43%,10.72%,6.20%,2.75%,-0.72%,-4.33%,-7.45%,-9.62%,-10.83%,-11.10%,-10.98%
61,"Growth rate, excluding cellular M2M, annual",796,2G,93,Airtel (Bharti Airtel),,,,,,,,,,,,397.92%,192.11%,121.09%,89.56%,78.57%,82.29%,92.14%,99.83%,100.00%,94.42%,87.88%,81.60%,76.14%,66.15%,56.93%,58.52%,56.23%,57.26%,64.26%,66.95%,65.26%,53.61%,46.07%,43.52%,50.77%,54.84%,53.36%,41.31%,23.43%,10.45%,6.79%,19.63%,17.89%,20.68%,24.27%,9.53%,9.22%,12.20%,8.87%,8.19%,9.93%,8.46%,2.52%,-1.53%,-3.41%,-2.13%,-2.25%,-1.70%,-4.73%,-5.10%,1.52%,5.08%,7.04%,0.60%,-4.72%,-7.39%,-4.87%,0.73%,-0.17%,-3.66%,-6.92%,-7.47%,-7.97%,-8.46%,-8.98%,-9.55%,-10.14%,-10.79%,-11.33%,-11.71%,-11.92%,-11.94%,-11.94%
61,"Growth rate, excluding cellular M2M, annual",796,2G,1421,BOL Mobile (Benson Informatics)  (Closed Q2 2013),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,115.00%,50.00%,13.89%,-9.09%,8.53%,11.11%,17.07%,3.37%,-8.86%,-31.26%,-28.58%,-22.73%,-34.98%,-30.59%,-33.57%,-34.98%,-41.13%,-37.13%,-45.90%,-53.47%,-56.76%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",796,2G,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.75%,82.15%,-57.20%,-70.66%,-77.75%,-86.06%,-67.14%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",796,2G,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1365.85%,257.05%,131.71%,12.30%,-8.27%,-18.44%,-23.40%,18.68%,19.27%,15.49%,9.92%,6.07%,3.58%,1.84%,0.16%,-1.67%,-3.43%,-5.16%,-6.87%,-8.55%,-10.22%,-12.05%,-14.10%
61,"Growth rate, excluding cellular M2M, annual",796,2G,5929,Halotel (Viettel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.94%,92.78%,57.86%,39.38%,25.96%,19.35%,13.46%,8.21%,3.78%,0.15%,-3.03%,-5.53%,-7.37%,-8.52%,-8.91%,-9.15%,-9.44%
61,"Growth rate, excluding cellular M2M, annual",755,3G,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.28%,329.40%,232.09%,192.50%,169.80%,148.54%,121.28%,105.59%,92.75%,79.67%,81.61%,72.59%,66.47%,65.39%,65.81%,71.51%,76.53%,76.38%,69.22%,63.42%,59.44%,57.03%,55.27%,52.92%,48.54%,45.85%,45.81%,44.84%,43.68%,43.46%,41.65%,41.30%,44.38%,41.67%,39.75%,36.50%,30.62%,28.57%,25.64%,23.04%,20.76%,19.70%,18.94%,18.27%,17.66%,17.07%,16.52%,15.97%,15.33%,14.59%,13.73%,12.85%,12.02%
61,"Growth rate, excluding cellular M2M, annual",755,3G,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.17%,252.55%,125.65%,73.72%,45.48%,49.67%,25.14%,21.39%,9.34%,-12.39%,-10.86%,-16.58%,-24.82%,-37.01%,-32.82%,-36.96%,-23.86%,-0.99%,1.36%,-2.21%,-16.16%,-22.21%,-26.86%,-14.95%,-6.64%,39.32%,194.37%,194.11%,201.42%,123.99%,12.24%,8.63%,5.17%,0.73%,-0.30%,1.38%,4.55%,7.65%,8.16%,6.67%,5.49%,5.22%,5.05%,4.92%,4.78%,4.67%,4.60%,4.54%,4.47%,4.37%,4.27%,4.17%,4.06%
61,"Growth rate, excluding cellular M2M, annual",755,3G,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.45%,275.59%,203.01%,173.48%,152.16%,135.43%,120.91%,106.94%,101.49%,96.48%,99.08%,74.88%,62.44%,56.32%,49.62%,67.95%,76.88%,76.83%,65.62%,55.65%,48.17%,45.04%,49.56%,51.96%,50.06%,48.39%,48.50%,49.71%,50.49%,52.44%,48.60%,46.63%,43.81%,38.65%,36.20%,30.51%,27.25%,25.32%,23.14%,20.42%,17.00%,14.98%,13.59%,12.34%,11.20%,10.09%,9.06%,8.11%,7.23%,6.44%,5.69%,5.01%,4.37%
61,"Growth rate, excluding cellular M2M, annual",755,3G,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.53%,714.07%,521.06%,364.89%,258.42%,177.62%,123.55%,92.39%,77.07%,72.89%,72.58%,71.39%,66.62%,59.74%,52.93%,45.42%,36.62%,24.59%,17.06%,10.20%,9.90%,13.52%,9.92%,10.06%,8.02%,6.38%,9.85%,11.44%,9.07%,5.75%,-0.92%,-7.09%,-13.06%,-15.16%,-16.12%,-16.75%,-14.03%,-10.05%,0.14%,13.90%,28.13%,36.53%,39.81%,40.10%,40.76%,42.38%,43.22%,43.91%,43.55%,41.65%,38.26%,33.51%,28.83%
61,"Growth rate, excluding cellular M2M, annual",755,3G,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.23%,403.64%,272.12%,197.51%,155.72%,130.41%,122.69%,113.02%,108.62%,105.76%,94.21%,89.30%,87.12%,82.83%,79.75%,77.67%,72.99%,65.25%,56.95%,49.34%,44.32%,39.96%,36.82%,32.76%,30.08%,30.83%,31.20%,30.71%,26.41%,23.18%,21.26%,22.04%,24.21%,23.18%,20.60%,17.95%,17.17%,16.50%,15.91%,15.40%,14.92%,14.51%,14.14%,13.70%,13.16%,12.55%,11.85%,11.18%
61,"Growth rate, excluding cellular M2M, annual",755,3G,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.60%,386.79%,70.32%,21.84%,-17.09%,-37.86%,3.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",755,3G,279,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.95%,303.62%,211.22%,164.49%,136.69%,118.73%,104.93%,92.64%,83.24%,76.97%,73.52%,73.34%,75.87%,78.01%,73.97%,67.12%,59.41%,51.78%,46.16%,42.23%,36.79%,31.32%,28.47%,25.35%,23.15%,21.63%,20.41%,19.21%,17.97%,16.82%,15.77%,14.82%,13.95%,13.10%,12.36%,11.69%
61,"Growth rate, excluding cellular M2M, annual",755,3G,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2924.69%,2252.79%,638.88%,272.80%,156.64%,99.06%,65.51%,78.35%,71.51%,62.46%,54.48%,48.87%,45.10%,42.38%,39.83%,37.21%,34.80%,32.68%,30.86%,29.34%,28.05%,26.95%,26.01%
61,"Growth rate, excluding cellular M2M, annual",755,3G,5929,Halotel (Viettel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.63%,68.19%,38.73%,30.13%,33.56%,36.45%,38.81%,40.61%,41.84%,42.56%,42.83%,41.91%,39.80%,36.82%,33.22%,29.99%,27.26%
61,"Growth rate, excluding cellular M2M, annual",799,4G,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233.33%,575.00%,466.67%,225.96%,153.75%,118.98%,98.53%,80.80%,82.34%,343.59%,670.29%,969.73%,1184.34%,563.53%,351.07%,272.89%,223.91%,169.21%,136.60%,110.05%,89.38%,74.95%,64.78%,57.70%,52.39%,48.05%,44.35%,41.14%,38.53%,36.14%,34.04%
61,"Growth rate, excluding cellular M2M, annual",799,4G,3194,Smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233.33%,575.00%,466.67%,225.96%,153.75%,118.98%,98.53%,80.80%,69.06%,61.16%,55.56%,49.89%,45.36%,41.41%,38.10%,35.37%,32.98%,30.92%,28.95%,27.02%,25.22%,23.54%,22.03%,20.70%,19.51%,18.39%,17.33%,16.33%,15.43%,14.54%,13.73%
61,"Growth rate, excluding cellular M2M, annual",799,4G,279,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13639.33%,662.14%,300.22%,198.81%,146.50%,115.19%,93.94%,77.57%,64.69%,54.72%,47.44%,42.11%,37.92%,34.44%,31.50%,29.01%,26.98%,25.14%,23.50%
61,"Growth rate, excluding cellular M2M, annual",799,4G,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3045.08%,917.22%,449.78%,278.81%,198.07%,151.84%,119.74%,96.33%,79.56%,68.15%,60.23%,54.18%,49.27%,45.20%,41.80%,39.08%,36.61%,34.44%
61,"Growth rate, excluding cellular M2M, annual",799,4G,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1463.56%,363.52%,184.56%,116.22%,81.12%,61.87%,49.91%,41.54%,35.10%,29.89%,25.74%,22.23%,19.21%,16.60%,14.37%,12.33%,10.46%
61,"Growth rate, excluding cellular M2M, annual",799,4G,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6228.19%,608.30%,347.74%,223.47%,156.75%,122.18%,100.17%,85.86%,75.85%,68.09%,61.78%,56.55%,52.44%,48.77%,45.57%
61,"Growth rate, excluding cellular M2M, annual",799,4G,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567.83%,714.51%,409.62%,254.23%,171.59%,127.16%,104.77%,95.02%,89.78%,84.95%,78.72%,71.39%,64.81%,58.89%,54.10%
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,,Tanzania,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705.28%,329.40%,232.09%,192.50%,169.80%,148.54%,121.28%,105.59%,92.75%,79.67%,81.61%,72.59%,66.47%,65.39%,65.81%,71.51%,76.53%,76.38%,69.23%,63.50%,59.55%,57.23%,55.53%,53.18%,48.81%,46.07%,46.00%,45.00%,43.81%,43.56%,41.78%,42.29%,46.53%,44.98%,44.29%,41.87%,36.40%,35.00%,32.63%,30.01%,27.66%,26.27%,25.01%,23.87%,22.87%,21.99%,21.20%,20.45%,19.63%,18.74%,17.80%,16.84%,15.95%
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,1829,TTCL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1038.17%,252.55%,125.65%,73.72%,45.48%,49.67%,25.14%,21.39%,9.34%,-12.39%,-10.86%,-16.58%,-24.82%,-37.01%,-32.82%,-36.96%,-23.86%,-0.99%,1.36%,-2.21%,-16.16%,-22.21%,-26.86%,-14.95%,-6.64%,39.32%,194.37%,194.11%,201.42%,123.99%,12.24%,8.63%,5.91%,3.72%,5.27%,9.62%,14.76%,17.88%,17.48%,14.90%,12.70%,11.62%,10.80%,10.09%,9.43%,8.81%,8.27%,7.76%,7.26%,6.76%,6.31%,5.85%,5.41%
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,591,Zantel (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,681.53%,714.07%,521.06%,364.89%,258.42%,177.62%,123.55%,92.39%,77.07%,72.89%,72.58%,71.39%,66.62%,59.74%,52.93%,45.42%,36.62%,24.59%,17.06%,10.20%,9.90%,13.52%,9.92%,10.06%,8.02%,6.38%,9.85%,11.44%,9.07%,5.75%,-0.92%,-7.09%,-13.06%,-15.16%,-15.52%,-14.95%,-10.02%,-2.71%,11.31%,28.73%,45.14%,52.96%,53.88%,51.77%,50.79%,51.58%,52.00%,52.14%,51.03%,48.33%,44.51%,39.69%,35.19%
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,553,Vodacom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,492.45%,275.59%,203.01%,173.48%,152.16%,135.43%,120.91%,106.94%,101.49%,96.48%,99.08%,74.88%,62.44%,56.32%,49.62%,67.95%,76.88%,76.83%,65.62%,55.65%,48.17%,45.04%,49.56%,51.96%,50.06%,48.39%,48.50%,49.71%,50.49%,52.44%,48.60%,46.63%,43.81%,38.65%,36.37%,32.34%,30.65%,30.77%,30.71%,28.52%,25.61%,23.67%,22.05%,20.68%,19.45%,18.35%,17.37%,16.49%,15.71%,15.01%,14.40%,13.84%,13.32%
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,93,Airtel (Bharti Airtel),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751.23%,403.64%,272.12%,197.51%,155.72%,130.41%,122.69%,113.02%,108.62%,105.76%,94.21%,89.30%,87.12%,82.83%,79.75%,77.67%,72.99%,65.25%,56.95%,49.34%,44.32%,39.96%,36.82%,32.76%,30.08%,30.83%,31.20%,30.71%,26.41%,23.18%,21.26%,22.04%,24.21%,23.18%,20.60%,17.95%,17.17%,16.50%,15.91%,15.40%,14.92%,14.51%,14.14%,13.70%,13.16%,12.55%,11.85%,11.18%
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,2033,Sasatel (Dovetel)  (Closed Q2 2012),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,667.60%,386.79%,70.32%,21.84%,-17.09%,-37.86%,3.03%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,279,Tigo (Millicom),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.95%,303.62%,211.22%,164.49%,136.69%,118.73%,104.93%,92.64%,83.24%,76.97%,73.52%,73.34%,75.87%,78.37%,81.54%,82.97%,81.73%,79.20%,71.85%,64.58%,56.69%,49.15%,44.51%,39.80%,35.90%,32.64%,29.86%,27.46%,25.36%,23.52%,21.90%,20.46%,19.17%,18.02%,16.99%,16.05%
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,3194,Smile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3233.33%,575.00%,466.67%,225.96%,153.75%,118.98%,98.53%,80.80%,69.06%,61.16%,55.56%,49.89%,45.36%,41.41%,38.10%,35.37%,32.98%,30.92%,28.95%,27.02%,25.22%,23.54%,22.03%,20.70%,19.51%,18.39%,17.33%,16.33%,15.43%,14.54%,13.73%
61,"Growth rate, excluding cellular M2M, annual",1292,Mobile broadband capable,5809,Smart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2924.69%,2280.47%,666.23%,305.08%,192.10%,133.31%,95.91%,107.96%,96.68%,83.72%,72.52%,63.81%,57.08%,51.83%,47.49%,43.71%,40.46%,37.67%,35.28%,33.27%,31.59%,30.10%,28.80%
